sample	percent_gc	mean_seq_len	n_read_pairs	percent_duplicates	n_bases_approx	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	stage
JW_10_27_2020_INF_unenriched	48	96.20834837198487	950329	3.5318819506789154	182600000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
NC_10_09_2020_INF_unenriched	49	77.38231091602475	1399722	5.087574124660605	216100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
NC_10_23_2020_INF_unenriched	46	110.13822491018897	3133802	5.160228797184658	689800000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
NC_11_6_2020_INF_unenriched	47	81.29927383962908	2339015	25.413568972423093	383900000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
NC_8_14_2020_INF_unenriched	49	78.9572575292436	932597	9.585940614981553	146900000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
NC_8_28_2020_INF_unenriched	50	101.21727592827327	2826673	3.2390778539095137	571700000	pass/fail	pass/pass	warn/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
NC_9_11_2020_INF_unenriched	48	106.26719138304043	2238098	2.589242582309751	475300000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
NC_9_25_2020_INF_unenriched	53	68.9947750864402	1064898	11.581921303079746	148300000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_10_07_2020_INF_unenriched	48	95.37480915147867	2075599	6.204785195268194	395400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_10_21_2020_unenriched	47.5	103.72338300800126	1630744	6.133694769092536	337900000	pass/fail	pass/pass	warn/warn	pass/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_11_11_2020_INF_unenriched	48	85.03698723291474	2867530	31.70251798584713	492300000	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
OC_11_18_2020_INF_unenriched	47	86.94231717910591	2839979	27.396497739001546	498500000	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
OC_11_25_2020_INF_unenriched	45	84.88109466885757	2767193	25.918956630982642	474200000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
OC_11_4_2020_INF_unenriched	51	79.14570217249643	1522304	18.04683304272747	243200000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_11_9_2020_INF_unenriched	46	82.50331521166746	2145866	22.838689363830014	357400000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_12_14_2020_INF_unenriched	45	84.39593846466843	2555930	30.056749228104024	435500000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
OC_12_21_2020_INF_unenriched	46	79.36930510551608	2187771	24.31201212638225	350500000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
OC_8_12_2020_INF_unenriched	49	69.7526441258436	297830	6.244325031222402	41400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_8_19_2020_INF_unenriched	48	70.78946953591019	716844	7.902713144174449	101100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_8_26_2020_INF_unenriched	49	65.73788010902416	674346	5.782406268485325	88300000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_9_02_2020_INF_unenriched	51	100.31592695672492	2927251	3.15845941910284	586700000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_9_03_2020_INF_unenriched	46	109.34211236307686	4154977	3.730998772301639	908100000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_9_16_2020_INF_unenriched	48	105.84911410386954	1250203	0.8166074127102121	264400000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_9_23_2020_INF_unenriched	49	67.47539964257406	1015595	6.916281430550924	136600000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
OC_9_30_2020_INF_unenriched	48	72.44268565210778	854690	5.366294328454671	123500000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
PL_01_03_2021_INF_unenriched	48	84.15600320762817	2555159	29.216821541604507	434100000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
PL_01_04_2021_INF_unenriched	50	81.23919745842896	2428734	23.028306979210726	398300000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
PL_10_22_2020_INF_unenriched	50.5	60.936741412602004	675845	7.338164834929863	82000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
PL_11_29_2020_INF_unenriched	42	88.69783673327795	3660991	44.30850820292235	655500000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/fail	pass/pass	pass/pass	ribo_initial
PL_11_30_2020_INF_unenriched	41	91.74688784717338	3399094	42.06612821208982	629600000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	ribo_initial
PL_11_5_2020_INF_unenriched	52	72.01768220928278	1112361	12.43512307161447	161700000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
PL_12_14_2020_INF_unenriched	46	85.77039014308713	2653488	30.49861340582012	459500000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
PL_12_22_2020_INF_unenriched	46	84.72506719806265	2445383	27.9334848049199	418300000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
PL_12_28_2020_INF_unenriched	45	83.365386701946	3244204	10.223592134713634	546000000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
PL_8_13_2020_INF_unenriched	49	66.19094887155045	735168	7.917520851848792	96900000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
PL_8_27_2020_INF_unenriched	51	66.310303372778435	631764	11.315587993357532	83500000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
PL_9_10_2020_INF_unenriched	49.5	108.59244267983372	2873029	2.0575301395850545	623600000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
PL_9_24_2020_INF_unenriched	48.5	70.5299320621865	905534	5.9878226750536285	127300000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SB_10_08_2020_INF_unenriched	45	87.32184126683721	3128042	35.260417101532724	551500000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
SB_10_22_2020_INF_unenriched	45	99.51254558588789	1544886	6.866254988261701	307100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SB_11_5_2020_INF_unenriched	45	87.72243576193097	3614212	24.019086991459723	640100000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
SB_8_13_2020_INF_unenriched	48	106.022302270811	2064857	5.2518752269874724	437500000	pass/fail	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SB_8_27_2020_INF_unenriched	48.5	108.86216940567643	2073803	5.571004166157401	451100000	pass/fail	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SB_9_10_2020_INF_unenriched	44.5	106.11073009311119	1557815	6.414803760825606	330200000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SB_9_24_2020_INF_unenriched	47	115.17814138415082	5631395	7.256463243444244	1296600000	pass/fail	pass/pass	warn/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_10_07_2020_INF_unenriched	46.5	88.16271875814053	2364712	4.202195428385004	416300000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_10_14_2020_INF_unenriched	45	108.51319899576706	3728617	5.646702909101059	808700000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_10_21_2020_INF_unenriched	45	107.65627933033409	2804264	5.072095047324673	603300000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_10_28_2020_INF_unenriched	48	100.82193147592955	1452278	10.815336342711298	292500000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_11_11_2020_INF_unenriched	49	86.67520215519858	2373424	32.62337408805326	415300000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
SJ_11_18_2020_INF_unenriched	49	83.60798159253358	2335574	22.67148665475836	394200000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
SJ_11_4_2020_INF_unenriched	47	85.26763641149995	2461541	30.827153516729314	423700000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_initial
SJ_8_12_2020_INF_unenriched	45	106.54326000136228	1438754	11.527315180144981	306300000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_8_19_2020_INF_unenriched	46	101.16200638613806	1612242	5.561675130233745	325900000	pass/fail	pass/pass	warn/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_8_26_2020_INF_unenriched	45.5	100.9085813401023	1155076	10.097218007965239	232800000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_9_02_2020_INF_unenriched	47	101.76306066508006	2054279	4.886417083583332	417600000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_9_09_2020_INF_unenriched	46	107.22105180641432	1939007	4.206998621761933	415400000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_9_16_2020_INF_unenriched	47	96.42521505756145	1613754	6.586951162588321	310700000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_9_23_2020_INF_unenriched	48	83.41563546673768	2426138	22.822397921522104	408500000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
SJ_9_30_2020_INF_unenriched	48	116.19839018590996	2257652	3.615382895662279	524200000	pass/fail	pass/pass	fail/fail	warn/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_initial
ESC_7_20_20_unenriched_2	43	91.89507075155333	20620466	11.668218696127816	3800000000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
ESC_7_27_20_unenriched_2	47	84.71148588868803	2513728	22.42921706670664	429800000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_01_03_2021_INF_unenriched_2	44	90.47675678933933	2687559	34.95320576738584	490900000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
HTP_10_02_2020_INF_unenriched_2	53	111.21062336137653	2637122	6.265722997602772	586100000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_10_13_2020_INF_unenriched_2	52	101.17388277037338	1100848	3.856510710928873	222500000	pass/fail	pass/pass	fail/fail	fail/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_10_20_2020_INF_unenriched_2	54	104.99286531037838	2669983	7.553888367910588	560200000	pass/fail	pass/pass	fail/fail	warn/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_10_27_2020_INF_unenriched_2	47	110.62802576976111	1818876	7.147271551002532	402100000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_11_17_2020_INF_unenriched_2	45	92.3981517568495	4585111	27.77762028055624	855300000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
HTP_11_24_2020_INF_unenriched_2	45	90.8870874256522	2893327	34.21943914810844	530900000	pass/pass	pass/pass	fail/warn	fail/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
HTP_11_3_2020_INF_unenriched_2	45	91.15099668228524	2668403	35.22206010766118	491100000	pass/pass	pass/pass	fail/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
HTP_12_01_2020_INF_unenriched_2	45	91.73505368476248	3192526	35.98709109333369	591300000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
HTP_12_04_2020_INF_unenriched_2	47	89.09829244393484	2489113	24.873334956984394	447700000	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
HTP_12_15_2020_INF_unenriched_2	46	90.98701503095486	2414484	37.23882678844504	443500000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	ribo_secondary
HTP_12_22_2020_INF_unenriched_2	46	86.75843465873561	1863057	26.368087662072654	326200000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
HTP_12_29_2020_INF_unenriched_2	45	90.48108523630594	3090866	34.057370814342356	564500000	pass/pass	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
HTP_8_11_2020_INF_unenriched_2	49.5	113.6656111187202	1182798	10.205755437242331	268600000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_8_18_2020_INF_unenriched_2	50.5	113.99428628877645	1069270	7.71745738158225	243600000	pass/fail	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_8_25_2020_INF_unenriched_2	53.5	119.33287788354855	2384822	9.989673183584955	568800000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_9_01_2020_INF_unenriched_2	50	110.7970329430789	1798314	7.174749775964848	398200000	pass/fail	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_9_08_2020_INF_unenriched_2	52	117.68691471540731	2279767	7.519847597381585	536200000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_9_15_2020_INF_unenriched_2	47	118.37212749259277	1360832	10.125279033750601	322000000	pass/fail	pass/pass	fail/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
HTP_9_22_2020_INF_unenriched_2	44	92.70169001038232	3582049	39.80091491577318	670400000	pass/pass	pass/pass	fail/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
HTP_9_29_2020_INF_unenriched_2	45	92.30295668957766	3259862	44.126839187237074	607500000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	ribo_secondary
JWPCP_10_06_2020_INF_unenriched_2	50	73.57589565451434	237787	4.539890664532237	34800000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_10_13_2020_INF_unenriched_2	48	86.78789431982489	446782	2.2814230657100936	77400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_11_10_2020_INF_unenriched_2	54	77.26054248282452	445839	11.254556193788815	69400000	pass/pass	pass/pass	warn/fail	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_11_17_2020_INF_unenriched_2	47	85.04632639915123	1847370	8.829215314175592	317100000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_11_3_2020_INF_unenriched_2	52	77.81459885058872	738291	13.084759228666258	115800000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_8_11_2020_INF_unenriched_2	46	102.59362648523636	326884	6.1028631469467385	67000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_8_18_2020_INF_unenriched_2	48	80.13473067753061	259206	5.8151679570441175	41400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_8_25_2020_INF_unenriched_2	47	89.57543757678994	347539	3.30733110654878	62100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_9_01_2020_INF_unenriched_2	47	89.88902131239485	363732	3.541859358691525	65200000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_9_08_2020_INF_unenriched_2	51	108.32706636769618	3197640	5.197103730056568	692300000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_9_15_2020_INF_unenriched_2	51	118.18139896127431	3712626	3.2903585494094045	877100000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_9_22_2020_INF_unenriched_2	49.5	71.66212166994006	277998	5.767596608116953	39600000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JWPCP_9_29_2020_INF_unenriched_2	55.5	70.21576143332314	382719	8.200427518464814	54200000	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JW_10_20_2020_INF_unenriched_2	49	114.18995873535191	3162271	3.780653312457474	721700000	pass/fail	pass/pass	warn/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
JW_10_27_2020_INF_unenriched_2	47	106.64419913108757	751284	3.0642410154327067	160000000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
NC_10_09_2020_INF_unenriched_2	48	90.92054240681661	956957	4.2321135656724	173700000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
NC_10_23_2020_INF_unenriched_2	46	111.3536262210461	3060900	5.4020005272058285	681200000	pass/fail	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
NC_11_6_2020_INF_unenriched_2	46	87.3063769684366	1768599	32.23084680919936	311600000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
NC_8_14_2020_INF_unenriched_2	48	94.42237405381982	516947	8.855722748780316	97400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
NC_8_28_2020_INF_unenriched_2	50	102.15298911477282	2758693	3.1424209796416136	563200000	pass/fail	pass/pass	warn/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
NC_9_11_2020_INF_unenriched_2	48	108.03603238080177	2162763	2.5819492418183714	467000000	pass/fail	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
NC_9_25_2020_INF_unenriched_2	54	76.64384195397412	587930	12.681428483542753	90800000	pass/pass	pass/pass	warn/fail	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_10_07_2020_INF_unenriched_2	47	101.55803989930664	1830508	5.780868684685885	371500000	pass/fail	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_10_21_2020_unenriched_2	47	108.43138036142244	1507156	7.05185419996581	326600000	pass/fail	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_11_11_2020_INF_unenriched_2	47	89.77474047476878	2399863	32.23023054829238	434900000	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
OC_11_18_2020_INF_unenriched_2	47	91.56568839476026	2373471	32.60643407608043	438700000	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
OC_11_25_2020_INF_unenriched_2	44	88.72379172415918	2465538	29.9677980992523	441600000	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
OC_11_4_2020_INF_unenriched_2	50	85.61331848584652	1102768	18.199736953992428	190500000	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_11_9_2020_INF_unenriched_2	45	88.72497449022669	1658188	30.39154144992821	297000000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
OC_12_14_2020_INF_unenriched_2	44	89.94165967662627	2108953	38.75351014756135	382900000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	ribo_secondary
OC_12_21_2020_INF_unenriched_2	45	86.55016100932815	1684685	39.03658062213919	294300000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	ribo_secondary
OC_8_12_2020_INF_unenriched_2	47	88.76981117793589	145322	6.763855229598121	25600000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_8_19_2020_INF_unenriched_2	46	89.47690800472807	375628	7.611496698190791	67000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_8_26_2020_INF_unenriched_2	47	83.09185165276563	338584	3.814448272105757	56100000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_9_02_2020_INF_unenriched_2	51	101.69714509124576	2849338	3.1052888806210817	579100000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_9_03_2020_INF_unenriched_2	46	110.48040960529622	4074752	3.6765574432613874	899800000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_9_16_2020_INF_unenriched_2	48	106.12347028130179	1243611	0.8155138854651227	263700000	pass/fail	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_9_23_2020_INF_unenriched_2	47	85.89823394165545	507571	4.311398973345348	87000000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
OC_9_30_2020_INF_unenriched_2	47	90.68772855111459	476097	3.4455867808511798	86200000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
PL_01_03_2021_INF_unenriched_2	47	88.75938738383127	2188842	35.41921804512165	392200000	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	warn/warn	pass/pass	pass/pass	ribo_secondary
PL_01_04_2021_INF_unenriched_2	49	86.39804856190386	2030810	30.427900882273256	354200000	pass/pass	pass/pass	warn/warn	fail/fail	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
PL_10_22_2020_INF_unenriched_2	49	76.53584387811036	259054	3.5554120191472265	39400000	pass/fail	pass/pass	warn/warn	pass/pass	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
PL_11_29_2020_INF_unenriched_2	41.5	91.44179622456106	3394943	45.15607867468276	626600000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	ribo_secondary
PL_11_30_2020_INF_unenriched_2	40.5	94.3799403235094	3171098	46.6189526534007	604300000	pass/pass	pass/pass	fail/fail	warn/warn	pass/pass	warn/warn	warn/fail	pass/pass	pass/pass	ribo_secondary
PL_11_5_2020_INF_unenriched_2	52	80.07777182777451	651727	13.115018362867566	105200000	pass/pass	pass/pass	warn/warn	warn/warn	pass/pass	warn/warn	pass/pass	pass/pass	pass/pass	ribo_secondary
PL_12_14_2020_INF_unenriched_2	46	89.78399728253322	2340415	34.145455368082395	424200000	pass/pass	pass/pass	fail/fail	fail/fail	pass/pass	warn/warn	pass/warn	pass/pass	pass/pass	ribo_secondary
