position	pc_adapters	sample	adapter	read_pair	stage
40	0.003795801662066777	SRR12204734	polyg	1	raw_concat
42	0.0039117115653583895	SRR12204734	polyg	1	raw_concat
44	0.003995176602557692	SRR12204734	polyg	1	raw_concat
46	0.004097959956972262	SRR12204734	polyg	1	raw_concat
48	0.004210650140727997	SRR12204734	polyg	1	raw_concat
50	0.0044043286543477425	SRR12204734	polyg	1	raw_concat
52	0.00451875253323818	SRR12204734	polyg	1	raw_concat
54	0.004651256375676241	SRR12204734	polyg	1	raw_concat
56	0.00481422371833838	SRR12204734	polyg	1	raw_concat
58	0.004899422450672386	SRR12204734	polyg	1	raw_concat
60	0.005016570707631644	SRR12204734	polyg	1	raw_concat
62	0.005108704220504464	SRR12204734	polyg	1	raw_concat
64	0.005614447858370859	SRR12204734	polyg	1	raw_concat
66	0.010435358686514525	SRR12204734	polyg	1	raw_concat
68	0.04949006131524909	SRR12204734	polyg	1	raw_concat
70	0.8047639445780661	SRR12204734	polyg	1	raw_concat
72	0.9375176867862581	SRR12204734	polyg	1	raw_concat
74	0.9657952451162081	SRR12204734	polyg	1	raw_concat
76	0.9774404753360122	SRR12204734	polyg	1	raw_concat
78	0.9848381524757924	SRR12204734	polyg	1	raw_concat
80	0.990374336382368	SRR12204734	polyg	1	raw_concat
82	0.994503502851765	SRR12204734	polyg	1	raw_concat
84	0.9975139406178111	SRR12204734	polyg	1	raw_concat
86	0.9995661403158331	SRR12204734	polyg	1	raw_concat
88	1.0011512330104193	SRR12204734	polyg	1	raw_concat
90	1.0026062985699027	SRR12204734	polyg	1	raw_concat
92	1.0040759767026641	SRR12204734	polyg	1	raw_concat
94	1.0059364792529348	SRR12204734	polyg	1	raw_concat
96	1.0082591353919703	SRR12204734	polyg	1	raw_concat
98	1.0113305001584647	SRR12204734	polyg	1	raw_concat
100	1.0152825820533884	SRR12204734	polyg	1	raw_concat
102	1.020218164431156	SRR12204734	polyg	1	raw_concat
104	1.0257211604594387	SRR12204734	polyg	1	raw_concat
106	1.0317358442231925	SRR12204734	polyg	1	raw_concat
108	1.0389556937762991	SRR12204734	polyg	1	raw_concat
110	1.0468407869196645	SRR12204734	polyg	1	raw_concat
112	1.0568773957251971	SRR12204734	polyg	1	raw_concat
114	1.0687529597271834	SRR12204734	polyg	1	raw_concat
116	1.081709111139557	SRR12204734	polyg	1	raw_concat
118	1.096688237103396	SRR12204734	polyg	1	raw_concat
120	1.113458270141384	SRR12204734	polyg	1	raw_concat
122	1.1342472561723485	SRR12204734	polyg	1	raw_concat
124	1.1588360065971162	SRR12204734	polyg	1	raw_concat
126	1.1861159472124108	SRR12204734	polyg	1	raw_concat
128	1.2158215749918895	SRR12204734	polyg	1	raw_concat
130	1.2535490101596416	SRR12204734	polyg	1	raw_concat
132	1.3009088554958073	SRR12204734	polyg	1	raw_concat
134	1.3643108295841184	SRR12204734	polyg	1	raw_concat
136	1.4248940630541354	SRR12204734	polyg	1	raw_concat
138	1.5000873930950331	SRR12204734	polyg	1	raw_concat
1	8.034438595683561e-4	SRR12204734	illumina_universal_adapter	2	raw_concat
2	8.217714938495085e-4	SRR12204734	illumina_universal_adapter	2	raw_concat
3	8.321736646577301e-4	SRR12204734	illumina_universal_adapter	2	raw_concat
4	8.678382502859185e-4	SRR12204734	illumina_universal_adapter	2	raw_concat
5	9.218304701952594e-4	SRR12204734	illumina_universal_adapter	2	raw_concat
6	9.83748153577531e-4	SRR12204734	illumina_universal_adapter	2	raw_concat
7	0.0010114872757327885	SRR12204734	illumina_universal_adapter	2	raw_concat
8	0.0010654794956421294	SRR12204734	illumina_universal_adapter	2	raw_concat
9	0.0011090695447432486	SRR12204734	illumina_universal_adapter	2	raw_concat
10	0.0011521642523773096	SRR12204734	illumina_universal_adapter	2	raw_concat
12	0.0012497465213877697	SRR12204734	illumina_universal_adapter	2	raw_concat
14	0.0013958722541699306	SRR12204734	illumina_universal_adapter	2	raw_concat
16	0.001563545340769122	SRR12204734	illumina_universal_adapter	2	raw_concat
18	0.0017448403177124133	SRR12204734	illumina_universal_adapter	2	raw_concat
20	0.001953131404610375	SRR12204734	illumina_universal_adapter	2	raw_concat
22	0.0022329993334982423	SRR12204734	illumina_universal_adapter	2	raw_concat
24	0.0024326219447226858	SRR12204734	illumina_universal_adapter	2	raw_concat
26	0.0026067344703936336	SRR12204734	illumina_universal_adapter	2	raw_concat
28	0.0028462320697162603	SRR12204734	illumina_universal_adapter	2	raw_concat
30	0.003200896560129912	SRR12204734	illumina_universal_adapter	2	raw_concat
32	0.003817101345150279	SRR12204734	illumina_universal_adapter	2	raw_concat
34	0.004312195141474922	SRR12204734	illumina_universal_adapter	2	raw_concat
36	0.004687168632037959	SRR12204734	illumina_universal_adapter	2	raw_concat
38	0.005243932441011345	SRR12204734	illumina_universal_adapter	2	raw_concat
40	0.005990164361134483	SRR12204734	illumina_universal_adapter	2	raw_concat
42	0.0070885840643359795	SRR12204734	illumina_universal_adapter	2	raw_concat
44	0.008328919097849644	SRR12204734	illumina_universal_adapter	2	raw_concat
46	0.009603185021856794	SRR12204734	illumina_universal_adapter	2	raw_concat
48	0.011029025434783745	SRR12204734	illumina_universal_adapter	2	raw_concat
50	0.01278922133797496	SRR12204734	illumina_universal_adapter	2	raw_concat
52	0.015366235320345104	SRR12204734	illumina_universal_adapter	2	raw_concat
54	0.018352896695972357	SRR12204734	illumina_universal_adapter	2	raw_concat
56	0.021420298730730092	SRR12204734	illumina_universal_adapter	2	raw_concat
58	0.024932517402906064	SRR12204734	illumina_universal_adapter	2	raw_concat
60	0.029311088300966782	SRR12204734	illumina_universal_adapter	2	raw_concat
62	0.03468628623074854	SRR12204734	illumina_universal_adapter	2	raw_concat
64	0.04111953353416656	SRR12204734	illumina_universal_adapter	2	raw_concat
66	0.04820737458630195	SRR12204734	illumina_universal_adapter	2	raw_concat
68	0.05554189568903231	SRR12204734	illumina_universal_adapter	2	raw_concat
70	0.064277737802070245	SRR12204734	illumina_universal_adapter	2	raw_concat
72	0.07504992868618432	SRR12204734	illumina_universal_adapter	2	raw_concat
74	0.08813957462393007	SRR12204734	illumina_universal_adapter	2	raw_concat
76	0.1027328295849309	SRR12204734	illumina_universal_adapter	2	raw_concat
78	0.11862486987255824	SRR12204734	illumina_universal_adapter	2	raw_concat
80	0.13574411864482222	SRR12204734	illumina_universal_adapter	2	raw_concat
82	0.1558445800365758	SRR12204734	illumina_universal_adapter	2	raw_concat
84	0.18011532123949217	SRR12204734	illumina_universal_adapter	2	raw_concat
86	0.20737891558637397	SRR12204734	illumina_universal_adapter	2	raw_concat
88	0.23726063725739177	SRR12204734	illumina_universal_adapter	2	raw_concat
90	0.2699677866565094	SRR12204734	illumina_universal_adapter	2	raw_concat
92	0.30679890143961985	SRR12204734	illumina_universal_adapter	2	raw_concat
94	0.3491600083609677	SRR12204734	illumina_universal_adapter	2	raw_concat
96	0.3962154663656259	SRR12204734	illumina_universal_adapter	2	raw_concat
98	0.44647132558894687	SRR12204734	illumina_universal_adapter	2	raw_concat
100	0.5004746906812965	SRR12204734	illumina_universal_adapter	2	raw_concat
102	0.5622390658795136	SRR12204734	illumina_universal_adapter	2	raw_concat
104	0.6311673170450595	SRR12204734	illumina_universal_adapter	2	raw_concat
106	0.7079665441221599	SRR12204734	illumina_universal_adapter	2	raw_concat
108	0.7895438349905032	SRR12204734	illumina_universal_adapter	2	raw_concat
110	0.877651955431275	SRR12204734	illumina_universal_adapter	2	raw_concat
112	0.9750291530743729	SRR12204734	illumina_universal_adapter	2	raw_concat
114	1.0810005251709303	SRR12204734	illumina_universal_adapter	2	raw_concat
116	1.1967529098760181	SRR12204734	illumina_universal_adapter	2	raw_concat
118	1.3205828278844236	SRR12204734	illumina_universal_adapter	2	raw_concat
120	1.4467804781053673	SRR12204734	illumina_universal_adapter	2	raw_concat
122	1.5850921992446856	SRR12204734	illumina_universal_adapter	2	raw_concat
124	1.7342434777076376	SRR12204734	illumina_universal_adapter	2	raw_concat
126	1.8960207624951693	SRR12204734	illumina_universal_adapter	2	raw_concat
128	2.0700812773120756	SRR12204734	illumina_universal_adapter	2	raw_concat
130	2.2550474775384686	SRR12204734	illumina_universal_adapter	2	raw_concat
132	2.450912428393809	SRR12204734	illumina_universal_adapter	2	raw_concat
134	2.6565086100402406	SRR12204734	illumina_universal_adapter	2	raw_concat
136	2.8753430400645357	SRR12204734	illumina_universal_adapter	2	raw_concat
138	3.100337536573166	SRR12204734	illumina_universal_adapter	2	raw_concat
1	5.193947038229037	SRR12204734	polya	2	raw_concat
2	5.380900300750534	SRR12204734	polya	2	raw_concat
3	5.440250133967576	SRR12204734	polya	2	raw_concat
4	5.487829167902915	SRR12204734	polya	2	raw_concat
5	5.540509723607486	SRR12204734	polya	2	raw_concat
6	5.612337703721191	SRR12204734	polya	2	raw_concat
7	5.680243074757261	SRR12204734	polya	2	raw_concat
8	5.848821150216768	SRR12204734	polya	2	raw_concat
9	5.9981051801928915	SRR12204734	polya	2	raw_concat
10	6.139266353121462	SRR12204734	polya	2	raw_concat
12	6.237986916823222	SRR12204734	polya	2	raw_concat
14	6.330481533625528	SRR12204734	polya	2	raw_concat
16	6.416780419357869	SRR12204734	polya	2	raw_concat
18	6.492907963405639	SRR12204734	polya	2	raw_concat
20	6.563489169046758	SRR12204734	polya	2	raw_concat
22	6.620369725050515	SRR12204734	polya	2	raw_concat
24	6.682948689291309	SRR12204734	polya	2	raw_concat
26	6.729040460471806	SRR12204734	polya	2	raw_concat
28	6.769917772028581	SRR12204734	polya	2	raw_concat
30	6.804105497072735	SRR12204734	polya	2	raw_concat
32	6.835322659338942	SRR12204734	polya	2	raw_concat
34	6.8637361889015995	SRR12204734	polya	2	raw_concat
36	6.889407260431889	SRR12204734	polya	2	raw_concat
38	6.9125226176628924	SRR12204734	polya	2	raw_concat
40	6.933647445208521	SRR12204734	polya	2	raw_concat
42	6.953496768476477	SRR12204734	polya	2	raw_concat
44	6.973849606345697	SRR12204734	polya	2	raw_concat
46	6.992584658983504	SRR12204734	polya	2	raw_concat
48	7.008808578054061	SRR12204734	polya	2	raw_concat
50	7.023259917684749	SRR12204734	polya	2	raw_concat
52	7.03736327993483	SRR12204734	polya	2	raw_concat
54	7.050583200678412	SRR12204734	polya	2	raw_concat
56	7.0633422061868965	SRR12204734	polya	2	raw_concat
58	7.075705433863201	SRR12204734	polya	2	raw_concat
60	7.087696412427012	SRR12204734	polya	2	raw_concat
62	7.101135769440501	SRR12204734	polya	2	raw_concat
64	7.119494610234078	SRR12204734	polya	2	raw_concat
66	7.14354120942315	SRR12204734	polya	2	raw_concat
68	7.1657803075989275	SRR12204734	polya	2	raw_concat
70	7.185236082071305	SRR12204734	polya	2	raw_concat
72	7.196438229348825	SRR12204734	polya	2	raw_concat
74	7.20584129641799	SRR12204734	polya	2	raw_concat
76	7.214410703798097	SRR12204734	polya	2	raw_concat
78	7.222932558397366	SRR12204734	polya	2	raw_concat
80	7.231374663020438	SRR12204734	polya	2	raw_concat
82	7.239215175431768	SRR12204734	polya	2	raw_concat
84	7.246944236013011	SRR12204734	polya	2	raw_concat
86	7.254738929338638	SRR12204734	polya	2	raw_concat
88	7.262112830088	SRR12204734	polya	2	raw_concat
90	7.269161539164237	SRR12204734	polya	2	raw_concat
92	7.276487639462028	SRR12204734	polya	2	raw_concat
94	7.284358120032115	SRR12204734	polya	2	raw_concat
96	7.29163963959787	SRR12204734	polya	2	raw_concat
98	7.299007843920361	SRR12204734	polya	2	raw_concat
100	7.3062165482904575	SRR12204734	polya	2	raw_concat
102	7.313462650941318	SRR12204734	polya	2	raw_concat
104	7.320673089006551	SRR12204734	polya	2	raw_concat
106	7.3278763446205115	SRR12204734	polya	2	raw_concat
108	7.335316125784991	SRR12204734	polya	2	raw_concat
110	7.342158029798732	SRR12204734	polya	2	raw_concat
112	7.3488696590066365	SRR12204734	polya	2	raw_concat
114	7.355531258726369	SRR12204734	polya	2	raw_concat
116	7.361516469672832	SRR12204734	polya	2	raw_concat
118	7.36788928531727	SRR12204734	polya	2	raw_concat
120	7.374309158401077	SRR12204734	polya	2	raw_concat
122	7.380737699960558	SRR12204734	polya	2	raw_concat
124	7.3869547307136045	SRR12204734	polya	2	raw_concat
126	7.393263647308791	SRR12204734	polya	2	raw_concat
128	7.399318701402111	SRR12204734	polya	2	raw_concat
130	7.405199395299025	SRR12204734	polya	2	raw_concat
132	7.410914397475208	SRR12204734	polya	2	raw_concat
134	7.416540981199523	SRR12204734	polya	2	raw_concat
136	7.421944908934394	SRR12204734	polya	2	raw_concat
138	7.4277042441718795	SRR12204734	polya	2	raw_concat
1	2.02706062322734	SRR12204734	polyg	2	raw_concat
2	2.0449914889933787	SRR12204734	polyg	2	raw_concat
3	2.0464953456873674	SRR12204734	polyg	2	raw_concat
4	2.0480437831133913	SRR12204734	polyg	2	raw_concat
5	2.049957782542104	SRR12204734	polyg	2	raw_concat
6	2.0519376623859356	SRR12204734	polyg	2	raw_concat
7	2.0540497984014716	SRR12204734	polyg	2	raw_concat
8	2.0571754030586087	SRR12204734	polyg	2	raw_concat
9	2.063648525350125	SRR12204734	polyg	2	raw_concat
10	2.0730696723828377	SRR12204734	polyg	2	raw_concat
12	2.092706989502892	SRR12204734	polyg	2	raw_concat
14	2.102502614684701	SRR12204734	polyg	2	raw_concat
16	2.104898581360861	SRR12204734	polyg	2	raw_concat
18	2.106262504090406	SRR12204734	polyg	2	raw_concat
20	2.1075164610142636	SRR12204734	polyg	2	raw_concat
22	2.1087463938769693	SRR12204734	polyg	2	raw_concat
24	2.1096652522983623	SRR12204734	polyg	2	raw_concat
26	2.110525908097376	SRR12204734	polyg	2	raw_concat
28	2.1113469365790243	SRR12204734	polyg	2	raw_concat
30	2.112149637426392	SRR12204734	polyg	2	raw_concat
32	2.1129634834567685	SRR12204734	polyg	2	raw_concat
34	2.113786493304286	SRR12204734	polyg	2	raw_concat
36	2.114394029613633	SRR12204734	polyg	2	raw_concat
38	2.114985219654567	SRR12204734	polyg	2	raw_concat
40	2.1155293522561305	SRR12204734	polyg	2	raw_concat
42	2.116093793857843	SRR12204734	polyg	2	raw_concat
44	2.1166825071914417	SRR12204734	polyg	2	raw_concat
46	2.117358152952509	SRR12204734	polyg	2	raw_concat
48	2.117996400432814	SRR12204734	polyg	2	raw_concat
50	2.118947703720299	SRR12204734	polyg	2	raw_concat
52	2.120564250598043	SRR12204734	polyg	2	raw_concat
54	2.1224678478559476	SRR12204734	polyg	2	raw_concat
56	2.1246473503110037	SRR12204734	polyg	2	raw_concat
58	2.1262252605543175	SRR12204734	polyg	2	raw_concat
60	2.127108949731549	SRR12204734	polyg	2	raw_concat
62	2.12777221195594	SRR12204734	polyg	2	raw_concat
64	2.128405506021574	SRR12204734	polyg	2	raw_concat
66	2.129076446038704	SRR12204734	polyg	2	raw_concat
68	2.129879642227539	SRR12204734	polyg	2	raw_concat
70	2.13088047966173	SRR12204734	polyg	2	raw_concat
72	2.1322471267693435	SRR12204734	polyg	2	raw_concat
74	2.1338334578175973	SRR12204734	polyg	2	raw_concat
76	2.136476847556553	SRR12204734	polyg	2	raw_concat
78	2.140865572954689	SRR12204734	polyg	2	raw_concat
80	2.147601721565213	SRR12204734	polyg	2	raw_concat
82	2.1563182453610357	SRR12204734	polyg	2	raw_concat
84	2.1667518703524156	SRR12204734	polyg	2	raw_concat
86	2.1780719088990956	SRR12204734	polyg	2	raw_concat
88	2.1907977265292873	SRR12204734	polyg	2	raw_concat
90	2.2030311747412226	SRR12204734	polyg	2	raw_concat
92	2.2155898146262825	SRR12204734	polyg	2	raw_concat
94	2.2289068222974078	SRR12204734	polyg	2	raw_concat
96	2.2423550954573037	SRR12204734	polyg	2	raw_concat
98	2.2550975070266417	SRR12204734	polyg	2	raw_concat
100	2.2664945711714495	SRR12204734	polyg	2	raw_concat
102	2.2787805255788935	SRR12204734	polyg	2	raw_concat
104	2.293076327988926	SRR12204734	polyg	2	raw_concat
106	2.308594137798191	SRR12204734	polyg	2	raw_concat
108	2.328886544008429	SRR12204734	polyg	2	raw_concat
110	2.3468810611529856	SRR12204734	polyg	2	raw_concat
112	2.36746373746292	SRR12204734	polyg	2	raw_concat
114	2.3905652251328453	SRR12204734	polyg	2	raw_concat
116	2.416740801947334	SRR12204734	polyg	2	raw_concat
118	2.4468830732300244	SRR12204734	polyg	2	raw_concat
120	2.4819740534393593	SRR12204734	polyg	2	raw_concat
122	2.5310827018249737	SRR12204734	polyg	2	raw_concat
124	2.5837464159196646	SRR12204734	polyg	2	raw_concat
126	2.6498549357839813	SRR12204734	polyg	2	raw_concat
