position	mean_phred_score	sample	read_pair	stage
117	34.585151731312905	SRR12204848	2	raw_concat
122	34.41582422145626	SRR12204848	2	raw_concat
127	34.234463311496725	SRR12204848	2	raw_concat
132	33.927004884368	SRR12204848	2	raw_concat
137	33.731264904768	SRR12204848	2	raw_concat
142	33.48770918687786	SRR12204848	2	raw_concat
147	33.19530159135657	SRR12204848	2	raw_concat
150	33.01323791222255	SRR12204848	2	raw_concat
1	31.677674380372665	SRR12204849	1	raw_concat
2	31.725629515911024	SRR12204849	1	raw_concat
3	35.88676058958152	SRR12204849	1	raw_concat
4	36.36138063656461	SRR12204849	1	raw_concat
5	36.461390593122864	SRR12204849	1	raw_concat
6	39.875661950434754	SRR12204849	1	raw_concat
7	39.87829179823106	SRR12204849	1	raw_concat
8	39.99330205453672	SRR12204849	1	raw_concat
9	40.0830309963542	SRR12204849	1	raw_concat
12	39.93515399414967	SRR12204849	1	raw_concat
17	39.64310805924986	SRR12204849	1	raw_concat
22	39.23325409000704	SRR12204849	1	raw_concat
27	38.76298199352422	SRR12204849	1	raw_concat
32	38.447225440335124	SRR12204849	1	raw_concat
37	38.24830024430959	SRR12204849	1	raw_concat
42	37.876208756456165	SRR12204849	1	raw_concat
47	37.591942717961174	SRR12204849	1	raw_concat
52	37.390063197878405	SRR12204849	1	raw_concat
57	36.99310602220356	SRR12204849	1	raw_concat
62	36.66706156564561	SRR12204849	1	raw_concat
67	36.15698394651765	SRR12204849	1	raw_concat
72	35.53276592199522	SRR12204849	1	raw_concat
77	35.297223111575875	SRR12204849	1	raw_concat
82	35.59565474290015	SRR12204849	1	raw_concat
87	35.26406455879345	SRR12204849	1	raw_concat
92	34.977522418943046	SRR12204849	1	raw_concat
97	34.62680261107805	SRR12204849	1	raw_concat
102	34.3065273786811	SRR12204849	1	raw_concat
107	33.98651702410773	SRR12204849	1	raw_concat
112	33.610867420794065	SRR12204849	1	raw_concat
117	33.319866274337485	SRR12204849	1	raw_concat
122	32.85603443448788	SRR12204849	1	raw_concat
127	32.42392803219225	SRR12204849	1	raw_concat
132	32.05831083991696	SRR12204849	1	raw_concat
137	31.594543856754115	SRR12204849	1	raw_concat
142	31.163551691595142	SRR12204849	1	raw_concat
147	30.600942471364853	SRR12204849	1	raw_concat
150	29.518566923089757	SRR12204849	1	raw_concat
1	31.33985253663562	SRR12204849	2	raw_concat
2	31.126369088563926	SRR12204849	2	raw_concat
3	34.63553919614543	SRR12204849	2	raw_concat
4	35.42622588964722	SRR12204849	2	raw_concat
5	35.69975247662434	SRR12204849	2	raw_concat
6	38.905070650773254	SRR12204849	2	raw_concat
7	38.917879216009105	SRR12204849	2	raw_concat
8	38.94417296599752	SRR12204849	2	raw_concat
9	39.11337354274862	SRR12204849	2	raw_concat
12	39.039022168329495	SRR12204849	2	raw_concat
17	38.85937691598853	SRR12204849	2	raw_concat
22	38.71087895705207	SRR12204849	2	raw_concat
27	38.60375445310312	SRR12204849	2	raw_concat
32	38.60403448516682	SRR12204849	2	raw_concat
37	38.323958256619626	SRR12204849	2	raw_concat
42	38.142364303730034	SRR12204849	2	raw_concat
47	37.850962327622064	SRR12204849	2	raw_concat
52	37.712539488476416	SRR12204849	2	raw_concat
57	37.55015741621442	SRR12204849	2	raw_concat
62	37.307808527535656	SRR12204849	2	raw_concat
67	36.98343738832864	SRR12204849	2	raw_concat
72	36.72794414438802	SRR12204849	2	raw_concat
77	36.367211267536	SRR12204849	2	raw_concat
82	36.785115962692885	SRR12204849	2	raw_concat
87	36.52340243592667	SRR12204849	2	raw_concat
92	36.27805902366398	SRR12204849	2	raw_concat
97	35.92362353826785	SRR12204849	2	raw_concat
102	35.64306676085534	SRR12204849	2	raw_concat
107	35.33848658336779	SRR12204849	2	raw_concat
112	35.052376601408255	SRR12204849	2	raw_concat
117	34.79934261499639	SRR12204849	2	raw_concat
122	34.49154813912482	SRR12204849	2	raw_concat
127	34.20735933286734	SRR12204849	2	raw_concat
132	33.90432590021563	SRR12204849	2	raw_concat
137	33.44664129382106	SRR12204849	2	raw_concat
142	33.06756563942921	SRR12204849	2	raw_concat
147	32.66421859064331	SRR12204849	2	raw_concat
150	31.613997725009874	SRR12204849	2	raw_concat
1	31.65927263506409	SRR12204850	1	raw_concat
2	31.71885621406758	SRR12204850	1	raw_concat
3	35.851140509166264	SRR12204850	1	raw_concat
4	36.335190050413054	SRR12204850	1	raw_concat
5	36.444067570961415	SRR12204850	1	raw_concat
6	39.833628949106256	SRR12204850	1	raw_concat
7	39.84458872108086	SRR12204850	1	raw_concat
8	39.96466060324834	SRR12204850	1	raw_concat
9	40.04771960673187	SRR12204850	1	raw_concat
12	39.87967324871779	SRR12204850	1	raw_concat
17	39.571923652705834	SRR12204850	1	raw_concat
22	39.15226291289581	SRR12204850	1	raw_concat
27	38.65002373815988	SRR12204850	1	raw_concat
32	38.34550330101866	SRR12204850	1	raw_concat
37	38.06765425571344	SRR12204850	1	raw_concat
42	37.73139728943027	SRR12204850	1	raw_concat
47	37.45274094428729	SRR12204850	1	raw_concat
52	37.249746492930356	SRR12204850	1	raw_concat
57	36.85975144629781	SRR12204850	1	raw_concat
62	36.516362542874354	SRR12204850	1	raw_concat
67	36.1010412477495	SRR12204850	1	raw_concat
72	35.565690577217325	SRR12204850	1	raw_concat
77	35.405108115543236	SRR12204850	1	raw_concat
82	35.75781742204727	SRR12204850	1	raw_concat
87	35.453677441959314	SRR12204850	1	raw_concat
92	35.21742842054228	SRR12204850	1	raw_concat
97	34.85806298186959	SRR12204850	1	raw_concat
102	34.57894626786907	SRR12204850	1	raw_concat
107	34.28082784624026	SRR12204850	1	raw_concat
112	33.966199633233636	SRR12204850	1	raw_concat
117	33.770622641289734	SRR12204850	1	raw_concat
122	33.24043534080285	SRR12204850	1	raw_concat
127	32.84728867185912	SRR12204850	1	raw_concat
132	32.48095821205199	SRR12204850	1	raw_concat
137	31.990887757650654	SRR12204850	1	raw_concat
142	31.55247332624006	SRR12204850	1	raw_concat
147	30.98825859392705	SRR12204850	1	raw_concat
150	29.876840052664473	SRR12204850	1	raw_concat
1	31.296443761003662	SRR12204850	2	raw_concat
2	31.05824922724777	SRR12204850	2	raw_concat
3	34.54208353203436	SRR12204850	2	raw_concat
4	35.41334466172265	SRR12204850	2	raw_concat
5	35.5712271416629	SRR12204850	2	raw_concat
6	38.762547804627395	SRR12204850	2	raw_concat
7	38.84213211680165	SRR12204850	2	raw_concat
8	38.79094359316495	SRR12204850	2	raw_concat
9	38.97772202626685	SRR12204850	2	raw_concat
12	38.91439422104272	SRR12204850	2	raw_concat
17	38.73345342983311	SRR12204850	2	raw_concat
22	38.57685744552778	SRR12204850	2	raw_concat
27	38.46504502975818	SRR12204850	2	raw_concat
32	38.473794218037654	SRR12204850	2	raw_concat
37	38.18837587981981	SRR12204850	2	raw_concat
42	37.98843660393298	SRR12204850	2	raw_concat
47	37.677477301054324	SRR12204850	2	raw_concat
52	37.52975521668625	SRR12204850	2	raw_concat
57	37.35380987941305	SRR12204850	2	raw_concat
62	37.113233833638056	SRR12204850	2	raw_concat
67	36.812364457166815	SRR12204850	2	raw_concat
72	36.550596184040195	SRR12204850	2	raw_concat
77	36.4194758790983	SRR12204850	2	raw_concat
82	36.94506473559788	SRR12204850	2	raw_concat
87	36.716475728344676	SRR12204850	2	raw_concat
92	36.51735229246118	SRR12204850	2	raw_concat
97	36.214779455969186	SRR12204850	2	raw_concat
102	35.98663034165448	SRR12204850	2	raw_concat
107	35.72819893135181	SRR12204850	2	raw_concat
112	35.48243743230404	SRR12204850	2	raw_concat
117	35.27646162379634	SRR12204850	2	raw_concat
122	34.99936262004898	SRR12204850	2	raw_concat
127	34.74050875074677	SRR12204850	2	raw_concat
132	34.484131833058136	SRR12204850	2	raw_concat
137	34.06190900072015	SRR12204850	2	raw_concat
142	33.71782286951325	SRR12204850	2	raw_concat
147	33.34173308283451	SRR12204850	2	raw_concat
150	32.25587365274513	SRR12204850	2	raw_concat
1	36.11386670084677	SRR12204851	1	raw_concat
2	36.26639976302452	SRR12204851	1	raw_concat
3	36.322707871208785	SRR12204851	1	raw_concat
4	36.3550398571282	SRR12204851	1	raw_concat
5	36.381543880052845	SRR12204851	1	raw_concat
6	36.35758024206076	SRR12204851	1	raw_concat
7	36.35118551424204	SRR12204851	1	raw_concat
8	36.37059748865452	SRR12204851	1	raw_concat
9	36.38676934757667	SRR12204851	1	raw_concat
12	36.39756806601552	SRR12204851	1	raw_concat
17	36.37241281829407	SRR12204851	1	raw_concat
22	36.34179257899208	SRR12204851	1	raw_concat
27	36.25018046504139	SRR12204851	1	raw_concat
32	36.080931628158	SRR12204851	1	raw_concat
37	36.11339736624987	SRR12204851	1	raw_concat
42	36.02768441326613	SRR12204851	1	raw_concat
47	35.74081451968415	SRR12204851	1	raw_concat
52	35.88453104854214	SRR12204851	1	raw_concat
57	35.79512799962058	SRR12204851	1	raw_concat
62	35.71622213398201	SRR12204851	1	raw_concat
67	35.684052437730884	SRR12204851	1	raw_concat
72	35.31156972396691	SRR12204851	1	raw_concat
77	35.6732977481011	SRR12204851	1	raw_concat
82	35.6037499957607	SRR12204851	1	raw_concat
87	35.50755603379803	SRR12204851	1	raw_concat
92	35.38970143773505	SRR12204851	1	raw_concat
97	35.25481918937818	SRR12204851	1	raw_concat
102	35.118854271266166	SRR12204851	1	raw_concat
107	34.97920497623583	SRR12204851	1	raw_concat
112	34.85738708790812	SRR12204851	1	raw_concat
117	34.689086249332355	SRR12204851	1	raw_concat
122	34.53513281782104	SRR12204851	1	raw_concat
127	34.425396761973445	SRR12204851	1	raw_concat
132	34.28399277301672	SRR12204851	1	raw_concat
137	34.12823204317955	SRR12204851	1	raw_concat
142	34.00211160188684	SRR12204851	1	raw_concat
147	33.942687965846986	SRR12204851	1	raw_concat
150	33.89163952762686	SRR12204851	1	raw_concat
1	35.87160761855449	SRR12204851	2	raw_concat
2	35.880832973014535	SRR12204851	2	raw_concat
3	35.84460629367574	SRR12204851	2	raw_concat
4	35.79592711650993	SRR12204851	2	raw_concat
5	35.90428915235603	SRR12204851	2	raw_concat
6	35.946036513476706	SRR12204851	2	raw_concat
7	35.65348319821136	SRR12204851	2	raw_concat
8	35.44126962256276	SRR12204851	2	raw_concat
9	35.51586333457195	SRR12204851	2	raw_concat
12	35.441977963977216	SRR12204851	2	raw_concat
17	35.49427423347373	SRR12204851	2	raw_concat
22	35.4497390331468	SRR12204851	2	raw_concat
27	35.2514092372298	SRR12204851	2	raw_concat
32	35.20158999674486	SRR12204851	2	raw_concat
37	35.158741682639814	SRR12204851	2	raw_concat
42	35.108039355012394	SRR12204851	2	raw_concat
47	35.05032239429496	SRR12204851	2	raw_concat
52	34.99789459792998	SRR12204851	2	raw_concat
57	35.02281422792599	SRR12204851	2	raw_concat
62	35.05960555140813	SRR12204851	2	raw_concat
67	34.83829692560265	SRR12204851	2	raw_concat
72	34.624975746919674	SRR12204851	2	raw_concat
77	34.47917455493141	SRR12204851	2	raw_concat
82	34.44633651866261	SRR12204851	2	raw_concat
87	34.55640505820178	SRR12204851	2	raw_concat
92	34.529694445249206	SRR12204851	2	raw_concat
97	34.37167468390324	SRR12204851	2	raw_concat
102	34.15631551352102	SRR12204851	2	raw_concat
107	33.9317276230975	SRR12204851	2	raw_concat
112	33.690465267745125	SRR12204851	2	raw_concat
117	33.40496593101326	SRR12204851	2	raw_concat
122	33.20279965341919	SRR12204851	2	raw_concat
127	32.96527390908837	SRR12204851	2	raw_concat
132	32.69823965582341	SRR12204851	2	raw_concat
137	32.52655946097189	SRR12204851	2	raw_concat
142	32.31526550013128	SRR12204851	2	raw_concat
147	32.09668841439914	SRR12204851	2	raw_concat
150	31.960471389211964	SRR12204851	2	raw_concat
1	35.9341626273254	SRR12204734	1	cleaned
2	36.00198833814482	SRR12204734	1	cleaned
3	36.11011188293871	SRR12204734	1	cleaned
4	36.13914179839744	SRR12204734	1	cleaned
5	36.05020707271496	SRR12204734	1	cleaned
6	36.0221660900524	SRR12204734	1	cleaned
7	36.00861099932248	SRR12204734	1	cleaned
8	36.05751087461599	SRR12204734	1	cleaned
9	36.07124790824463	SRR12204734	1	cleaned
12	36.080420739998075	SRR12204734	1	cleaned
17	36.07144198796316	SRR12204734	1	cleaned
22	36.02714847693751	SRR12204734	1	cleaned
27	35.96920535561496	SRR12204734	1	cleaned
32	35.87996766826905	SRR12204734	1	cleaned
37	35.87684796434563	SRR12204734	1	cleaned
42	35.88657050038446	SRR12204734	1	cleaned
47	35.837320996324834	SRR12204734	1	cleaned
52	35.80490378100416	SRR12204734	1	cleaned
57	35.83502127185316	SRR12204734	1	cleaned
62	35.82599088909057	SRR12204734	1	cleaned
67	35.818096438151784	SRR12204734	1	cleaned
72	35.80596086180936	SRR12204734	1	cleaned
77	35.759947435038306	SRR12204734	1	cleaned
82	35.751267512818814	SRR12204734	1	cleaned
87	35.70183963159022	SRR12204734	1	cleaned
92	35.67637469603062	SRR12204734	1	cleaned
