mean_phred_score	n_sequences	sample	read_pair	stage
29	421660	SRR18218722	2	ribo_initial
30	489309	SRR18218722	2	ribo_initial
31	547740	SRR18218722	2	ribo_initial
32	596542	SRR18218722	2	ribo_initial
33	637648	SRR18218722	2	ribo_initial
34	681958	SRR18218722	2	ribo_initial
35	733864	SRR18218722	2	ribo_initial
36	817933	SRR18218722	2	ribo_initial
37	962278	SRR18218722	2	ribo_initial
38	1256644	SRR18218722	2	ribo_initial
39	2114209	SRR18218722	2	ribo_initial
40	6750719	SRR18218722	2	ribo_initial
41	136275	SRR18218722	2	ribo_initial
25	2357	SRR18218723	1	ribo_initial
26	6508	SRR18218723	1	ribo_initial
27	17242	SRR18218723	1	ribo_initial
28	37348	SRR18218723	1	ribo_initial
29	68746	SRR18218723	1	ribo_initial
30	108644	SRR18218723	1	ribo_initial
31	153578	SRR18218723	1	ribo_initial
32	198178	SRR18218723	1	ribo_initial
33	240624	SRR18218723	1	ribo_initial
34	285270	SRR18218723	1	ribo_initial
35	335984	SRR18218723	1	ribo_initial
36	406558	SRR18218723	1	ribo_initial
37	523789	SRR18218723	1	ribo_initial
38	756424	SRR18218723	1	ribo_initial
39	1406681	SRR18218723	1	ribo_initial
40	7499165	SRR18218723	1	ribo_initial
41	408320	SRR18218723	1	ribo_initial
24	1	SRR18218723	2	ribo_initial
25	127959	SRR18218723	2	ribo_initial
26	189650	SRR18218723	2	ribo_initial
27	251097	SRR18218723	2	ribo_initial
28	314391	SRR18218723	2	ribo_initial
29	371274	SRR18218723	2	ribo_initial
30	417305	SRR18218723	2	ribo_initial
31	451246	SRR18218723	2	ribo_initial
32	475981	SRR18218723	2	ribo_initial
33	492842	SRR18218723	2	ribo_initial
34	509059	SRR18218723	2	ribo_initial
35	532744	SRR18218723	2	ribo_initial
36	576846	SRR18218723	2	ribo_initial
37	662855	SRR18218723	2	ribo_initial
38	852352	SRR18218723	2	ribo_initial
39	1424884	SRR18218723	2	ribo_initial
40	4708770	SRR18218723	2	ribo_initial
41	96160	SRR18218723	2	ribo_initial
25	3491	SRR18218724	1	ribo_initial
26	11377	SRR18218724	1	ribo_initial
27	29170	SRR18218724	1	ribo_initial
28	63935	SRR18218724	1	ribo_initial
29	118440	SRR18218724	1	ribo_initial
30	187583	SRR18218724	1	ribo_initial
31	261071	SRR18218724	1	ribo_initial
32	334524	SRR18218724	1	ribo_initial
33	400682	SRR18218724	1	ribo_initial
34	463194	SRR18218724	1	ribo_initial
35	533512	SRR18218724	1	ribo_initial
36	632049	SRR18218724	1	ribo_initial
37	789453	SRR18218724	1	ribo_initial
38	1095276	SRR18218724	1	ribo_initial
39	1961780	SRR18218724	1	ribo_initial
40	6175539	SRR18218724	1	ribo_initial
41	54022	SRR18218724	1	ribo_initial
25	95354	SRR18218724	2	ribo_initial
26	143984	SRR18218724	2	ribo_initial
27	194311	SRR18218724	2	ribo_initial
28	249999	SRR18218724	2	ribo_initial
29	302412	SRR18218724	2	ribo_initial
30	349723	SRR18218724	2	ribo_initial
31	388673	SRR18218724	2	ribo_initial
32	421863	SRR18218724	2	ribo_initial
33	446832	SRR18218724	2	ribo_initial
34	470921	SRR18218724	2	ribo_initial
35	504755	SRR18218724	2	ribo_initial
36	556881	SRR18218724	2	ribo_initial
37	647903	SRR18218724	2	ribo_initial
38	837392	SRR18218724	2	ribo_initial
39	1435740	SRR18218724	2	ribo_initial
40	5936699	SRR18218724	2	ribo_initial
41	131656	SRR18218724	2	ribo_initial
25	931	SRR18218730	1	ribo_initial
26	2245	SRR18218730	1	ribo_initial
27	4914	SRR18218730	1	ribo_initial
28	9689	SRR18218730	1	ribo_initial
29	16361	SRR18218730	1	ribo_initial
30	24205	SRR18218730	1	ribo_initial
31	32371	SRR18218730	1	ribo_initial
32	40564	SRR18218730	1	ribo_initial
33	49340	SRR18218730	1	ribo_initial
34	59032	SRR18218730	1	ribo_initial
35	70042	SRR18218730	1	ribo_initial
36	84710	SRR18218730	1	ribo_initial
37	104112	SRR18218730	1	ribo_initial
38	142631	SRR18218730	1	ribo_initial
39	301802	SRR18218730	1	ribo_initial
40	1616778	SRR18218730	1	ribo_initial
41	31285	SRR18218730	1	ribo_initial
25	18239	SRR18218730	2	ribo_initial
26	28438	SRR18218730	2	ribo_initial
27	39348	SRR18218730	2	ribo_initial
28	51313	SRR18218730	2	ribo_initial
29	61457	SRR18218730	2	ribo_initial
30	70740	SRR18218730	2	ribo_initial
31	77382	SRR18218730	2	ribo_initial
32	83798	SRR18218730	2	ribo_initial
33	88601	SRR18218730	2	ribo_initial
34	93623	SRR18218730	2	ribo_initial
35	100462	SRR18218730	2	ribo_initial
36	112192	SRR18218730	2	ribo_initial
37	133052	SRR18218730	2	ribo_initial
38	179972	SRR18218730	2	ribo_initial
39	370893	SRR18218730	2	ribo_initial
40	1076768	SRR18218730	2	ribo_initial
