position	mean_phred_score	sample	read_pair	stage
137	34.65170193894911	SRR18218719	2	dedup
142	34.77878111172836	SRR18218719	2	dedup
147	35.09526305183888	SRR18218719	2	dedup
150	34.45846096910985	SRR18218719	2	dedup
1	33.14676700844007	SRR18218720	1	dedup
2	33.279459506619176	SRR18218720	1	dedup
3	36.55300949882393	SRR18218720	1	dedup
4	36.95885643264835	SRR18218720	1	dedup
5	37.13767839130711	SRR18218720	1	dedup
6	39.77467379703466	SRR18218720	1	dedup
7	39.833015437638835	SRR18218720	1	dedup
8	39.892930776727454	SRR18218720	1	dedup
9	39.88512416518215	SRR18218720	1	dedup
12	39.94247352515239	SRR18218720	1	dedup
17	39.90910786184366	SRR18218720	1	dedup
22	39.84522987638279	SRR18218720	1	dedup
27	39.74835414405586	SRR18218720	1	dedup
32	39.72000873276799	SRR18218720	1	dedup
37	39.69123893469318	SRR18218720	1	dedup
42	39.669017403457644	SRR18218720	1	dedup
47	39.66286581951583	SRR18218720	1	dedup
52	39.631059952025716	SRR18218720	1	dedup
57	39.599500370716385	SRR18218720	1	dedup
62	39.56433107797237	SRR18218720	1	dedup
67	39.552699378531905	SRR18218720	1	dedup
72	39.515042077367255	SRR18218720	1	dedup
77	39.334525782648015	SRR18218720	1	dedup
82	39.49700638653049	SRR18218720	1	dedup
87	39.46763972403912	SRR18218720	1	dedup
92	39.476406537337155	SRR18218720	1	dedup
97	39.442412156015436	SRR18218720	1	dedup
102	39.46231271823599	SRR18218720	1	dedup
107	39.420966770629796	SRR18218720	1	dedup
112	39.35802286620831	SRR18218720	1	dedup
117	39.29934819859944	SRR18218720	1	dedup
122	39.27964573649646	SRR18218720	1	dedup
127	39.21520889105459	SRR18218720	1	dedup
132	39.1485569931219	SRR18218720	1	dedup
137	39.1391152818172	SRR18218720	1	dedup
142	39.09936618423913	SRR18218720	1	dedup
147	38.98233939012599	SRR18218720	1	dedup
150	38.270910959783734	SRR18218720	1	dedup
1	32.76745210190534	SRR18218720	2	dedup
2	32.55212042587163	SRR18218720	2	dedup
3	35.007151942480085	SRR18218720	2	dedup
4	35.67068025013869	SRR18218720	2	dedup
5	35.64523693269394	SRR18218720	2	dedup
6	37.82141987967996	SRR18218720	2	dedup
7	37.82776299755341	SRR18218720	2	dedup
8	37.79600236415562	SRR18218720	2	dedup
9	37.83324831090352	SRR18218720	2	dedup
12	37.84786286847821	SRR18218720	2	dedup
17	37.82987806559005	SRR18218720	2	dedup
22	37.89409782303583	SRR18218720	2	dedup
27	38.023731619431544	SRR18218720	2	dedup
32	38.1063686391521	SRR18218720	2	dedup
37	38.11225079163087	SRR18218720	2	dedup
42	38.15468287059884	SRR18218720	2	dedup
47	38.19034442284556	SRR18218720	2	dedup
52	38.25164344027867	SRR18218720	2	dedup
57	38.20618097187376	SRR18218720	2	dedup
62	38.207846250822456	SRR18218720	2	dedup
67	38.221269358652115	SRR18218720	2	dedup
72	38.25648447766025	SRR18218720	2	dedup
77	38.11789168034516	SRR18218720	2	dedup
82	38.32553502668918	SRR18218720	2	dedup
87	38.37350730692346	SRR18218720	2	dedup
92	38.3643437399673	SRR18218720	2	dedup
97	38.28086963248497	SRR18218720	2	dedup
102	38.29365858680491	SRR18218720	2	dedup
107	38.23635232938083	SRR18218720	2	dedup
112	38.18774264982484	SRR18218720	2	dedup
117	38.080403040081976	SRR18218720	2	dedup
122	37.939693305009314	SRR18218720	2	dedup
127	37.75103263757505	SRR18218720	2	dedup
132	37.51144689375367	SRR18218720	2	dedup
137	37.337397806482464	SRR18218720	2	dedup
142	37.229676517163526	SRR18218720	2	dedup
147	37.05711267173616	SRR18218720	2	dedup
150	36.1998037441635	SRR18218720	2	dedup
1	34.318889266872745	SRR18218721	1	dedup
2	34.63502524714155	SRR18218721	1	dedup
