position	mean_phred_score	sample	read_pair	stage
12	33.860434319539834	SRR8663600	2	dedup
17	33.71795965964951	SRR8663600	2	dedup
22	33.598044043337886	SRR8663600	2	dedup
27	33.494676834068166	SRR8663600	2	dedup
32	33.36222894845322	SRR8663600	2	dedup
37	33.20980955968027	SRR8663600	2	dedup
42	33.05380093574682	SRR8663600	2	dedup
47	32.88598977485763	SRR8663600	2	dedup
52	32.65278597601062	SRR8663600	2	dedup
57	32.45187614527154	SRR8663600	2	dedup
62	32.23438953204631	SRR8663600	2	dedup
67	32.06526975039639	SRR8663600	2	dedup
72	31.918942069731383	SRR8663600	2	dedup
77	31.7591153119573	SRR8663600	2	dedup
82	31.57688368548303	SRR8663600	2	dedup
87	31.41239654146434	SRR8663600	2	dedup
92	31.24294379453021	SRR8663600	2	dedup
97	31.018572313918362	SRR8663600	2	dedup
102	30.794421373034663	SRR8663600	2	dedup
107	30.492333740773233	SRR8663600	2	dedup
112	30.173782766814377	SRR8663600	2	dedup
117	29.79892768286579	SRR8663600	2	dedup
122	29.480073073693852	SRR8663600	2	dedup
127	29.169918390661714	SRR8663600	2	dedup
132	29.03123353188359	SRR8663600	2	dedup
137	29.110323398763903	SRR8663600	2	dedup
142	29.612216367033408	SRR8663600	2	dedup
147	30.503968991936695	SRR8663600	2	dedup
150	31.772624090657228	SRR8663600	2	dedup
1	32.426905525286045	SRR8663601	1	dedup
2	32.73267138827453	SRR8663601	1	dedup
3	32.87459389090794	SRR8663601	1	dedup
4	32.89639327293043	SRR8663601	1	dedup
5	32.760308142209844	SRR8663601	1	dedup
6	34.50458923491301	SRR8663601	1	dedup
7	34.47083223930644	SRR8663601	1	dedup
8	34.41468345256649	SRR8663601	1	dedup
9	34.39160737126931	SRR8663601	1	dedup
12	34.32688095484717	SRR8663601	1	dedup
17	34.20917959088458	SRR8663601	1	dedup
22	34.05172090383497	SRR8663601	1	dedup
27	33.89365426266794	SRR8663601	1	dedup
32	33.75733149600387	SRR8663601	1	dedup
37	33.61136680203794	SRR8663601	1	dedup
42	33.478344545260526	SRR8663601	1	dedup
47	33.330026083862734	SRR8663601	1	dedup
52	33.1572690327631	SRR8663601	1	dedup
57	32.98316734296198	SRR8663601	1	dedup
62	32.790835470416425	SRR8663601	1	dedup
67	32.56318010904316	SRR8663601	1	dedup
72	32.4085278515469	SRR8663601	1	dedup
77	32.22300353316667	SRR8663601	1	dedup
82	32.031971728452156	SRR8663601	1	dedup
87	31.92381872465443	SRR8663601	1	dedup
92	31.813942901883358	SRR8663601	1	dedup
97	31.712593066283155	SRR8663601	1	dedup
102	31.63623739931333	SRR8663601	1	dedup
107	31.515928603387117	SRR8663601	1	dedup
112	31.438042991989658	SRR8663601	1	dedup
117	31.32814442484595	SRR8663601	1	dedup
122	31.25822769353393	SRR8663601	1	dedup
127	31.170505243812848	SRR8663601	1	dedup
132	31.123322218583645	SRR8663601	1	dedup
137	31.185935641390813	SRR8663601	1	dedup
142	31.467149061140013	SRR8663601	1	dedup
147	32.21767144188808	SRR8663601	1	dedup
150	33.428459135759056	SRR8663601	1	dedup
1	32.302473114468306	SRR8663601	2	dedup
2	32.20551038548403	SRR8663601	2	dedup
3	32.346766148267115	SRR8663601	2	dedup
4	32.38277698266064	SRR8663601	2	dedup
5	32.045634428346716	SRR8663601	2	dedup
6	33.76991108873542	SRR8663601	2	dedup
7	33.75311870791151	SRR8663601	2	dedup
8	33.65888591298279	SRR8663601	2	dedup
9	33.62091322884129	SRR8663601	2	dedup
12	33.54431550508254	SRR8663601	2	dedup
17	33.405127604844004	SRR8663601	2	dedup
22	33.28124734995402	SRR8663601	2	dedup
27	33.181970242237426	SRR8663601	2	dedup
32	33.05008073063361	SRR8663601	2	dedup
37	32.89813544853925	SRR8663601	2	dedup
42	32.7460621520136	SRR8663601	2	dedup
47	32.57725838494083	SRR8663601	2	dedup
52	32.34240411603441	SRR8663601	2	dedup
57	32.14029162430131	SRR8663601	2	dedup
62	31.92468407079995	SRR8663601	2	dedup
