mean_phred_score	n_sequences	sample	read_pair	stage
25	7438	SRR8663623	1	dedup
26	38005	SRR8663623	1	dedup
27	112013	SRR8663623	1	dedup
28	249026	SRR8663623	1	dedup
29	445584	SRR8663623	1	dedup
30	680103	SRR8663623	1	dedup
31	931340	SRR8663623	1	dedup
32	1184697	SRR8663623	1	dedup
33	1389567	SRR8663623	1	dedup
34	1296807	SRR8663623	1	dedup
35	449380	SRR8663623	1	dedup
36	380	SRR8663623	1	dedup
25	41401	SRR8663623	2	dedup
26	127208	SRR8663623	2	dedup
27	251421	SRR8663623	2	dedup
28	419722	SRR8663623	2	dedup
29	616544	SRR8663623	2	dedup
30	829625	SRR8663623	2	dedup
31	1047114	SRR8663623	2	dedup
32	1235336	SRR8663623	2	dedup
33	1242556	SRR8663623	2	dedup
34	798225	SRR8663623	2	dedup
35	174590	SRR8663623	2	dedup
36	598	SRR8663623	2	dedup
25	6515	SRR8663624	1	dedup
26	33541	SRR8663624	1	dedup
27	97453	SRR8663624	1	dedup
28	215129	SRR8663624	1	dedup
29	380152	SRR8663624	1	dedup
30	573914	SRR8663624	1	dedup
31	770728	SRR8663624	1	dedup
32	965139	SRR8663624	1	dedup
33	1115937	SRR8663624	1	dedup
34	1041608	SRR8663624	1	dedup
35	368687	SRR8663624	1	dedup
36	287	SRR8663624	1	dedup
25	35765	SRR8663624	2	dedup
26	111373	SRR8663624	2	dedup
27	220721	SRR8663624	2	dedup
28	363377	SRR8663624	2	dedup
29	528056	SRR8663624	2	dedup
30	696128	SRR8663624	2	dedup
31	862233	SRR8663624	2	dedup
32	994005	SRR8663624	2	dedup
33	986700	SRR8663624	2	dedup
34	630010	SRR8663624	2	dedup
35	140244	SRR8663624	2	dedup
36	478	SRR8663624	2	dedup
25	7475	SRR8663625	1	dedup
26	39081	SRR8663625	1	dedup
27	116104	SRR8663625	1	dedup
28	259202	SRR8663625	1	dedup
29	461695	SRR8663625	1	dedup
30	699997	SRR8663625	1	dedup
31	950448	SRR8663625	1	dedup
32	1195761	SRR8663625	1	dedup
33	1386496	SRR8663625	1	dedup
34	1283533	SRR8663625	1	dedup
35	445563	SRR8663625	1	dedup
36	438	SRR8663625	1	dedup
25	42021	SRR8663625	2	dedup
26	133306	SRR8663625	2	dedup
27	266472	SRR8663625	2	dedup
28	440171	SRR8663625	2	dedup
29	643756	SRR8663625	2	dedup
30	857434	SRR8663625	2	dedup
31	1067980	SRR8663625	2	dedup
32	1232591	SRR8663625	2	dedup
33	1219610	SRR8663625	2	dedup
34	771946	SRR8663625	2	dedup
35	169865	SRR8663625	2	dedup
36	641	SRR8663625	2	dedup
25	9966	SRR8663626	1	dedup
26	51494	SRR8663626	1	dedup
27	154681	SRR8663626	1	dedup
28	348465	SRR8663626	1	dedup
29	625082	SRR8663626	1	dedup
30	944736	SRR8663626	1	dedup
31	1257263	SRR8663626	1	dedup
32	1502965	SRR8663626	1	dedup
33	1602843	SRR8663626	1	dedup
34	1302715	SRR8663626	1	dedup
35	390854	SRR8663626	1	dedup
36	430	SRR8663626	1	dedup
25	52098	SRR8663626	2	dedup
26	170963	SRR8663626	2	dedup
27	350092	SRR8663626	2	dedup
28	592789	SRR8663626	2	dedup
29	874091	SRR8663626	2	dedup
30	1155725	SRR8663626	2	dedup
31	1385529	SRR8663626	2	dedup
32	1485002	SRR8663626	2	dedup
33	1293088	SRR8663626	2	dedup
34	695940	SRR8663626	2	dedup
35	135559	SRR8663626	2	dedup
36	618	SRR8663626	2	dedup
25	9848	SRR8663627	1	dedup
26	52537	SRR8663627	1	dedup
27	158331	SRR8663627	1	dedup
28	358344	SRR8663627	1	dedup
29	649600	SRR8663627	1	dedup
30	1000110	SRR8663627	1	dedup
