position	pc_adapters	sample	adapter	read_pair	stage
12	0.7075043443609579	SRR5853123	illumina_universal_adapter	2	raw_concat
17	0.84578442931735	SRR5853123	illumina_universal_adapter	2	raw_concat
22	0.9698092589321294	SRR5853123	illumina_universal_adapter	2	raw_concat
27	1.1299857447446584	SRR5853123	illumina_universal_adapter	2	raw_concat
32	1.3998496419753594	SRR5853123	illumina_universal_adapter	2	raw_concat
37	1.4747410843031976	SRR5853123	illumina_universal_adapter	2	raw_concat
42	1.5307761514097091	SRR5853123	illumina_universal_adapter	2	raw_concat
47	1.5926447812208577	SRR5853123	illumina_universal_adapter	2	raw_concat
52	1.6542258410395245	SRR5853123	illumina_universal_adapter	2	raw_concat
57	1.7266934791450133	SRR5853123	illumina_universal_adapter	2	raw_concat
62	1.7867545261462745	SRR5853123	illumina_universal_adapter	2	raw_concat
67	1.8343268191883133	SRR5853123	illumina_universal_adapter	2	raw_concat
72	1.876722852365674	SRR5853123	illumina_universal_adapter	2	raw_concat
77	1.923596761140256	SRR5853123	illumina_universal_adapter	2	raw_concat
82	1.9858351237988816	SRR5853123	illumina_universal_adapter	2	raw_concat
87	2.0601514261417555	SRR5853123	illumina_universal_adapter	2	raw_concat
92	2.1618690406254233	SRR5853123	illumina_universal_adapter	2	raw_concat
97	2.3068453982638983	SRR5853123	illumina_universal_adapter	2	raw_concat
102	2.5277402339176485	SRR5853123	illumina_universal_adapter	2	raw_concat
107	2.8609927737769034	SRR5853123	illumina_universal_adapter	2	raw_concat
112	3.3530661123412715	SRR5853123	illumina_universal_adapter	2	raw_concat
117	4.077290597693689	SRR5853123	illumina_universal_adapter	2	raw_concat
122	5.139245498502581	SRR5853123	illumina_universal_adapter	2	raw_concat
127	6.6282418381473915	SRR5853123	illumina_universal_adapter	2	raw_concat
