mean_phred_score	n_sequences	sample	read_pair	stage
28	10179	SRR5853134	1	raw_concat
29	10521	SRR5853134	1	raw_concat
30	11728	SRR5853134	1	raw_concat
31	12850	SRR5853134	1	raw_concat
32	19077	SRR5853134	1	raw_concat
33	28108	SRR5853134	1	raw_concat
34	37104	SRR5853134	1	raw_concat
35	43485	SRR5853134	1	raw_concat
36	49155	SRR5853134	1	raw_concat
37	72442	SRR5853134	1	raw_concat
38	76882	SRR5853134	1	raw_concat
13	6	SRR5853134	2	raw_concat
14	70	SRR5853134	2	raw_concat
15	611	SRR5853134	2	raw_concat
16	3475	SRR5853134	2	raw_concat
17	12996	SRR5853134	2	raw_concat
18	16072	SRR5853134	2	raw_concat
19	15509	SRR5853134	2	raw_concat
20	20278	SRR5853134	2	raw_concat
21	33594	SRR5853134	2	raw_concat
22	59738	SRR5853134	2	raw_concat
23	38837	SRR5853134	2	raw_concat
24	16296	SRR5853134	2	raw_concat
25	8441	SRR5853134	2	raw_concat
26	7082	SRR5853134	2	raw_concat
27	8117	SRR5853134	2	raw_concat
28	10209	SRR5853134	2	raw_concat
29	13537	SRR5853134	2	raw_concat
30	18560	SRR5853134	2	raw_concat
31	26409	SRR5853134	2	raw_concat
32	33998	SRR5853134	2	raw_concat
33	39550	SRR5853134	2	raw_concat
34	41829	SRR5853134	2	raw_concat
35	41941	SRR5853134	2	raw_concat
36	42062	SRR5853134	2	raw_concat
37	42356	SRR5853134	2	raw_concat
38	21707	SRR5853134	2	raw_concat
16	3	SRR5853135	1	raw_concat
17	23	SRR5853135	1	raw_concat
18	109	SRR5853135	1	raw_concat
19	575	SRR5853135	1	raw_concat
20	2712	SRR5853135	1	raw_concat
21	9584	SRR5853135	1	raw_concat
22	44783	SRR5853135	1	raw_concat
23	60307	SRR5853135	1	raw_concat
24	34601	SRR5853135	1	raw_concat
25	36016	SRR5853135	1	raw_concat
26	15505	SRR5853135	1	raw_concat
27	13018	SRR5853135	1	raw_concat
28	9760	SRR5853135	1	raw_concat
29	10767	SRR5853135	1	raw_concat
30	11717	SRR5853135	1	raw_concat
31	12178	SRR5853135	1	raw_concat
32	17036	SRR5853135	1	raw_concat
33	24679	SRR5853135	1	raw_concat
34	33853	SRR5853135	1	raw_concat
35	43637	SRR5853135	1	raw_concat
36	56074	SRR5853135	1	raw_concat
37	91308	SRR5853135	1	raw_concat
38	103686	SRR5853135	1	raw_concat
13	3	SRR5853135	2	raw_concat
14	117	SRR5853135	2	raw_concat
15	790	SRR5853135	2	raw_concat
16	4016	SRR5853135	2	raw_concat
17	13574	SRR5853135	2	raw_concat
18	16649	SRR5853135	2	raw_concat
19	18593	SRR5853135	2	raw_concat
20	26801	SRR5853135	2	raw_concat
21	43349	SRR5853135	2	raw_concat
22	66619	SRR5853135	2	raw_concat
23	32112	SRR5853135	2	raw_concat
24	14547	SRR5853135	2	raw_concat
25	8429	SRR5853135	2	raw_concat
26	8171	SRR5853135	2	raw_concat
27	9390	SRR5853135	2	raw_concat
28	11248	SRR5853135	2	raw_concat
29	14257	SRR5853135	2	raw_concat
30	18637	SRR5853135	2	raw_concat
31	25366	SRR5853135	2	raw_concat
32	32571	SRR5853135	2	raw_concat
33	39982	SRR5853135	2	raw_concat
34	44929	SRR5853135	2	raw_concat
35	48166	SRR5853135	2	raw_concat
36	50629	SRR5853135	2	raw_concat
37	54010	SRR5853135	2	raw_concat
38	28976	SRR5853135	2	raw_concat
16	5	SRR5853136	1	raw_concat
17	19	SRR5853136	1	raw_concat
18	129	SRR5853136	1	raw_concat
19	398	SRR5853136	1	raw_concat
20	725	SRR5853136	1	raw_concat
21	1346	SRR5853136	1	raw_concat
22	3129	SRR5853136	1	raw_concat
23	5399	SRR5853136	1	raw_concat
24	6001	SRR5853136	1	raw_concat
25	9260	SRR5853136	1	raw_concat
26	9463	SRR5853136	1	raw_concat
27	10304	SRR5853136	1	raw_concat
28	12866	SRR5853136	1	raw_concat
29	15342	SRR5853136	1	raw_concat
30	21416	SRR5853136	1	raw_concat
31	29810	SRR5853136	1	raw_concat
32	44175	SRR5853136	1	raw_concat
33	67365	SRR5853136	1	raw_concat
34	89386	SRR5853136	1	raw_concat
35	103436	SRR5853136	1	raw_concat
36	113476	SRR5853136	1	raw_concat
37	167980	SRR5853136	1	raw_concat
38	130550	SRR5853136	1	raw_concat
14	41	SRR5853136	2	raw_concat
15	269	SRR5853136	2	raw_concat
16	1292	SRR5853136	2	raw_concat
17	5677	SRR5853136	2	raw_concat
18	8710	SRR5853136	2	raw_concat
19	7189	SRR5853136	2	raw_concat
20	6152	SRR5853136	2	raw_concat
21	6638	SRR5853136	2	raw_concat
22	8692	SRR5853136	2	raw_concat
23	9860	SRR5853136	2	raw_concat
24	11117	SRR5853136	2	raw_concat
25	12703	SRR5853136	2	raw_concat
26	13945	SRR5853136	2	raw_concat
27	17341	SRR5853136	2	raw_concat
28	21386	SRR5853136	2	raw_concat
29	28891	SRR5853136	2	raw_concat
30	39964	SRR5853136	2	raw_concat
31	57150	SRR5853136	2	raw_concat
32	76772	SRR5853136	2	raw_concat
33	92753	SRR5853136	2	raw_concat
34	99521	SRR5853136	2	raw_concat
35	97262	SRR5853136	2	raw_concat
36	94690	SRR5853136	2	raw_concat
37	88355	SRR5853136	2	raw_concat
38	35610	SRR5853136	2	raw_concat
16	3	SRR5853137	1	raw_concat
