mean_phred_score	n_sequences	sample	read_pair	stage
26	61865	SRR23083749	2	cleaned
27	97858	SRR23083749	2	cleaned
28	141540	SRR23083749	2	cleaned
29	194798	SRR23083749	2	cleaned
30	259140	SRR23083749	2	cleaned
31	344077	SRR23083749	2	cleaned
32	478031	SRR23083749	2	cleaned
33	776568	SRR23083749	2	cleaned
34	2148834	SRR23083749	2	cleaned
35	14040099	SRR23083749	2	cleaned
36	318	SRR23083749	2	cleaned
25	2280	SRR23083751	1	cleaned
26	8374	SRR23083751	1	cleaned
27	15912	SRR23083751	1	cleaned
28	26315	SRR23083751	1	cleaned
29	39204	SRR23083751	1	cleaned
30	54880	SRR23083751	1	cleaned
31	74911	SRR23083751	1	cleaned
32	104459	SRR23083751	1	cleaned
33	160941	SRR23083751	1	cleaned
34	384186	SRR23083751	1	cleaned
35	733301	SRR23083751	1	cleaned
36	8	SRR23083751	1	cleaned
25	7490	SRR23083751	2	cleaned
26	18608	SRR23083751	2	cleaned
27	27732	SRR23083751	2	cleaned
28	38175	SRR23083751	2	cleaned
29	51131	SRR23083751	2	cleaned
30	66224	SRR23083751	2	cleaned
31	86193	SRR23083751	2	cleaned
32	116150	SRR23083751	2	cleaned
33	181296	SRR23083751	2	cleaned
34	403333	SRR23083751	2	cleaned
35	608423	SRR23083751	2	cleaned
36	16	SRR23083751	2	cleaned
25	12292	SRR23083753	1	cleaned
26	37437	SRR23083753	1	cleaned
27	65445	SRR23083753	1	cleaned
28	103068	SRR23083753	1	cleaned
29	148745	SRR23083753	1	cleaned
30	203538	SRR23083753	1	cleaned
31	275809	SRR23083753	1	cleaned
32	384610	SRR23083753	1	cleaned
33	583850	SRR23083753	1	cleaned
34	972394	SRR23083753	1	cleaned
35	806674	SRR23083753	1	cleaned
25	47577	SRR23083753	2	cleaned
26	107680	SRR23083753	2	cleaned
27	157255	SRR23083753	2	cleaned
28	214418	SRR23083753	2	cleaned
29	278876	SRR23083753	2	cleaned
30	341829	SRR23083753	2	cleaned
31	409051	SRR23083753	2	cleaned
32	503800	SRR23083753	2	cleaned
33	638479	SRR23083753	2	cleaned
34	690597	SRR23083753	2	cleaned
35	204298	SRR23083753	2	cleaned
36	2	SRR23083753	2	cleaned
25	15293	SRR23083755	1	cleaned
26	57713	SRR23083755	1	cleaned
27	104788	SRR23083755	1	cleaned
28	158858	SRR23083755	1	cleaned
29	222492	SRR23083755	1	cleaned
30	296975	SRR23083755	1	cleaned
31	395542	SRR23083755	1	cleaned
32	552920	SRR23083755	1	cleaned
33	876771	SRR23083755	1	cleaned
34	2042506	SRR23083755	1	cleaned
35	20851735	SRR23083755	1	cleaned
36	44	SRR23083755	1	cleaned
25	31324	SRR23083755	2	cleaned
26	82469	SRR23083755	2	cleaned
27	129684	SRR23083755	2	cleaned
28	181980	SRR23083755	2	cleaned
29	244116	SRR23083755	2	cleaned
30	323885	SRR23083755	2	cleaned
31	429121	SRR23083755	2	cleaned
32	602639	SRR23083755	2	cleaned
33	987810	SRR23083755	2	cleaned
34	2578897	SRR23083755	2	cleaned
35	19983533	SRR23083755	2	cleaned
36	179	SRR23083755	2	cleaned
25	131594	SRR23083756	1	cleaned
26	488444	SRR23083756	1	cleaned
27	887321	SRR23083756	1	cleaned
28	1387900	SRR23083756	1	cleaned
29	1973803	SRR23083756	1	cleaned
30	2647069	SRR23083756	1	cleaned
31	3495489	SRR23083756	1	cleaned
32	4784753	SRR23083756	1	cleaned
33	7379759	SRR23083756	1	cleaned
34	16179031	SRR23083756	1	cleaned
35	49284137	SRR23083756	1	cleaned
36	267	SRR23083756	1	cleaned
25	254557	SRR23083756	2	cleaned
26	658175	SRR23083756	2	cleaned
27	1035363	SRR23083756	2	cleaned
28	1500061	SRR23083756	2	cleaned
29	2058590	SRR23083756	2	cleaned
30	2740202	SRR23083756	2	cleaned
31	3649853	SRR23083756	2	cleaned
32	5076078	SRR23083756	2	cleaned
33	8027637	SRR23083756	2	cleaned
34	18472449	SRR23083756	2	cleaned
35	45165441	SRR23083756	2	cleaned
36	1161	SRR23083756	2	cleaned
25	26277	SRR23083758	1	cleaned
26	78477	SRR23083758	1	cleaned
27	134671	SRR23083758	1	cleaned
28	209525	SRR23083758	1	cleaned
29	303343	SRR23083758	1	cleaned
30	426119	SRR23083758	1	cleaned
31	601377	SRR23083758	1	cleaned
32	878130	SRR23083758	1	cleaned
33	1367167	SRR23083758	1	cleaned
34	2128189	SRR23083758	1	cleaned
35	1439756	SRR23083758	1	cleaned
36	3	SRR23083758	1	cleaned
25	94826	SRR23083758	2	cleaned
26	212339	SRR23083758	2	cleaned
27	303128	SRR23083758	2	cleaned
28	416599	SRR23083758	2	cleaned
29	545800	SRR23083758	2	cleaned
30	685747	SRR23083758	2	cleaned
31	850431	SRR23083758	2	cleaned
32	1081389	SRR23083758	2	cleaned
33	1405581	SRR23083758	2	cleaned
34	1535162	SRR23083758	2	cleaned
35	462029	SRR23083758	2	cleaned
36	3	SRR23083758	2	cleaned
25	22018	SRR23083760	1	cleaned
26	75198	SRR23083760	1	cleaned
27	130368	SRR23083760	1	cleaned
28	195763	SRR23083760	1	cleaned
29	273487	SRR23083760	1	cleaned
30	365522	SRR23083760	1	cleaned
31	493876	SRR23083760	1	cleaned
32	706882	SRR23083760	1	cleaned
33	1178148	SRR23083760	1	cleaned
34	3017285	SRR23083760	1	cleaned
35	15411837	SRR23083760	1	cleaned
36	15	SRR23083760	1	cleaned
25	45185	SRR23083760	2	cleaned
26	111405	SRR23083760	2	cleaned
27	167340	SRR23083760	2	cleaned
28	230414	SRR23083760	2	cleaned
29	306184	SRR23083760	2	cleaned
30	400967	SRR23083760	2	cleaned
31	533093	SRR23083760	2	cleaned
32	752408	SRR23083760	2	cleaned
33	1264093	SRR23083760	2	cleaned
34	3497860	SRR23083760	2	cleaned
35	14561402	SRR23083760	2	cleaned
36	48	SRR23083760	2	cleaned
25	29259	SRR23083762	1	cleaned
26	113175	SRR23083762	1	cleaned
27	209316	SRR23083762	1	cleaned
28	327313	SRR23083762	1	cleaned
29	467587	SRR23083762	1	cleaned
30	636247	SRR23083762	1	cleaned
31	860595	SRR23083762	1	cleaned
32	1224684	SRR23083762	1	cleaned
33	1981255	SRR23083762	1	cleaned
34	4764660	SRR23083762	1	cleaned
35	38028338	SRR23083762	1	cleaned
36	71	SRR23083762	1	cleaned
25	105101	SRR23083762	2	cleaned
26	284066	SRR23083762	2	cleaned
27	422092	SRR23083762	2	cleaned
28	572666	SRR23083762	2	cleaned
29	747886	SRR23083762	2	cleaned
30	941380	SRR23083762	2	cleaned
31	1169513	SRR23083762	2	cleaned
32	1528495	SRR23083762	2	cleaned
33	2441259	SRR23083762	2	cleaned
34	6590035	SRR23083762	2	cleaned
35	33839639	SRR23083762	2	cleaned
36	368	SRR23083762	2	cleaned
25	3653	SRR23083764	1	cleaned
26	13156	SRR23083764	1	cleaned
27	24457	SRR23083764	1	cleaned
28	39739	SRR23083764	1	cleaned
29	58614	SRR23083764	1	cleaned
30	83982	SRR23083764	1	cleaned
31	117179	SRR23083764	1	cleaned
32	169165	SRR23083764	1	cleaned
33	273682	SRR23083764	1	cleaned
34	746695	SRR23083764	1	cleaned
35	1260639	SRR23083764	1	cleaned
36	7	SRR23083764	1	cleaned
25	9797	SRR23083764	2	cleaned
26	23152	SRR23083764	2	cleaned
27	35332	SRR23083764	2	cleaned
28	50143	SRR23083764	2	cleaned
29	70038	SRR23083764	2	cleaned
30	94310	SRR23083764	2	cleaned
31	129961	SRR23083764	2	cleaned
32	188758	SRR23083764	2	cleaned
33	317301	SRR23083764	2	cleaned
34	807059	SRR23083764	2	cleaned
35	1065096	SRR23083764	2	cleaned
36	21	SRR23083764	2	cleaned
25	152990	SRR23083766	1	cleaned
26	469017	SRR23083766	1	cleaned
27	828115	SRR23083766	1	cleaned
28	1299922	SRR23083766	1	cleaned
29	1900198	SRR23083766	1	cleaned
30	2647851	SRR23083766	1	cleaned
31	3647235	SRR23083766	1	cleaned
32	5195700	SRR23083766	1	cleaned
33	7977441	SRR23083766	1	cleaned
34	13081065	SRR23083766	1	cleaned
35	9595395	SRR23083766	1	cleaned
36	24	SRR23083766	1	cleaned
25	910832	SRR23083766	2	cleaned
26	1913568	SRR23083766	2	cleaned
27	2558277	SRR23083766	2	cleaned
28	3259767	SRR23083766	2	cleaned
29	3962479	SRR23083766	2	cleaned
30	4621406	SRR23083766	2	cleaned
31	5303025	SRR23083766	2	cleaned
32	6293443	SRR23083766	2	cleaned
33	7721115	SRR23083766	2	cleaned
34	8048486	SRR23083766	2	cleaned
35	2202537	SRR23083766	2	cleaned
36	18	SRR23083766	2	cleaned
25	27245	SRR23083769	1	cleaned
26	84114	SRR23083769	1	cleaned
27	146801	SRR23083769	1	cleaned
28	230067	SRR23083769	1	cleaned
29	333841	SRR23083769	1	cleaned
30	462642	SRR23083769	1	cleaned
31	640699	SRR23083769	1	cleaned
32	922107	SRR23083769	1	cleaned
33	1442378	SRR23083769	1	cleaned
34	2429328	SRR23083769	1	cleaned
35	1913332	SRR23083769	1	cleaned
36	6	SRR23083769	1	cleaned
25	130254	SRR23083769	2	cleaned
26	291041	SRR23083769	2	cleaned
27	410099	SRR23083769	2	cleaned
28	547947	SRR23083769	2	cleaned
29	696751	SRR23083769	2	cleaned
30	841714	SRR23083769	2	cleaned
31	1001330	SRR23083769	2	cleaned
32	1217503	SRR23083769	2	cleaned
33	1511951	SRR23083769	2	cleaned
34	1554721	SRR23083769	2	cleaned
35	429246	SRR23083769	2	cleaned
36	3	SRR23083769	2	cleaned
25	29774	SRR23083771	1	cleaned
26	95311	SRR23083771	1	cleaned
27	162599	SRR23083771	1	cleaned
28	240674	SRR23083771	1	cleaned
29	331107	SRR23083771	1	cleaned
30	438955	SRR23083771	1	cleaned
31	589300	SRR23083771	1	cleaned
32	841696	SRR23083771	1	cleaned
33	1394878	SRR23083771	1	cleaned
