position	mean_phred_score	sample	read_pair	stage
57	34.25816464138829	SRR23083725	2	cleaned
62	34.34615358625372	SRR23083725	2	cleaned
67	34.1851767510112	SRR23083725	2	cleaned
72	34.02165053945592	SRR23083725	2	cleaned
77	34.030121200618694	SRR23083725	2	cleaned
82	33.82727907925003	SRR23083725	2	cleaned
87	33.81387299321334	SRR23083725	2	cleaned
92	34.00290732123868	SRR23083725	2	cleaned
97	34.13464757539273	SRR23083725	2	cleaned
102	34.072016695658846	SRR23083725	2	cleaned
107	34.00108294600103	SRR23083725	2	cleaned
112	33.91826923274978	SRR23083725	2	cleaned
117	33.7935011586673	SRR23083725	2	cleaned
122	33.577075768229484	SRR23083725	2	cleaned
127	33.26220373110967	SRR23083725	2	cleaned
132	32.80321377655905	SRR23083725	2	cleaned
137	32.48413505985938	SRR23083725	2	cleaned
142	32.40003541087726	SRR23083725	2	cleaned
147	32.81859191084202	SRR23083725	2	cleaned
150	30.42240887866933	SRR23083725	2	cleaned
1	31.339324197193996	SRR23083727	1	cleaned
2	31.478059989004052	SRR23083727	1	cleaned
3	31.517897737685555	SRR23083727	1	cleaned
4	31.55140019141094	SRR23083727	1	cleaned
5	31.49581852613574	SRR23083727	1	cleaned
6	34.508955832943045	SRR23083727	1	cleaned
7	34.52329682950172	SRR23083727	1	cleaned
8	34.62574908876174	SRR23083727	1	cleaned
9	34.67488077541795	SRR23083727	1	cleaned
12	34.72921235618726	SRR23083727	1	cleaned
17	34.71165565696342	SRR23083727	1	cleaned
22	34.61987968365052	SRR23083727	1	cleaned
27	34.51410178931707	SRR23083727	1	cleaned
32	34.41314052753354	SRR23083727	1	cleaned
37	34.31136073723207	SRR23083727	1	cleaned
42	34.1742242117013	SRR23083727	1	cleaned
47	34.05743954631997	SRR23083727	1	cleaned
52	33.88228338244992	SRR23083727	1	cleaned
57	33.84559347212233	SRR23083727	1	cleaned
62	33.79311457580625	SRR23083727	1	cleaned
67	33.54612987288334	SRR23083727	1	cleaned
72	33.41931517023532	SRR23083727	1	cleaned
77	33.232462173524695	SRR23083727	1	cleaned
82	32.97104333794187	SRR23083727	1	cleaned
87	32.9465327264702	SRR23083727	1	cleaned
92	33.21377059348135	SRR23083727	1	cleaned
97	33.17426307074118	SRR23083727	1	cleaned
102	33.0481045761707	SRR23083727	1	cleaned
107	32.85584510270055	SRR23083727	1	cleaned
112	32.61447775045743	SRR23083727	1	cleaned
117	32.16758526922499	SRR23083727	1	cleaned
122	31.82333987911459	SRR23083727	1	cleaned
127	31.5709352100096	SRR23083727	1	cleaned
132	31.330869955005255	SRR23083727	1	cleaned
137	31.245052374619917	SRR23083727	1	cleaned
142	31.314952718147786	SRR23083727	1	cleaned
147	32.025289671073125	SRR23083727	1	cleaned
150	29.68033765477103	SRR23083727	1	cleaned
1	31.157250687246737	SRR23083727	2	cleaned
2	30.631465026777168	SRR23083727	2	cleaned
3	30.808144169093243	SRR23083727	2	cleaned
4	30.345508155327945	SRR23083727	2	cleaned
5	29.297261031582806	SRR23083727	2	cleaned
6	31.900187419821215	SRR23083727	2	cleaned
7	31.996864770205054	SRR23083727	2	cleaned
8	32.01702742878088	SRR23083727	2	cleaned
9	31.91959469750962	SRR23083727	2	cleaned
12	31.926279256348124	SRR23083727	2	cleaned
17	31.79514910142725	SRR23083727	2	cleaned
22	32.26143138178047	SRR23083727	2	cleaned
27	31.74698520076844	SRR23083727	2	cleaned
32	31.742841471954854	SRR23083727	2	cleaned
37	32.28924077159111	SRR23083727	2	cleaned
42	31.747958881903124	SRR23083727	2	cleaned
47	30.88460108751824	SRR23083727	2	cleaned
52	30.146307148977503	SRR23083727	2	cleaned
57	30.520852612918635	SRR23083727	2	cleaned
62	32.41579341273714	SRR23083727	2	cleaned
67	33.04877320264234	SRR23083727	2	cleaned
72	32.8404877709857	SRR23083727	2	cleaned
77	32.563231024513996	SRR23083727	2	cleaned
82	32.27047191566894	SRR23083727	2	cleaned
87	32.234023165164345	SRR23083727	2	cleaned
92	32.45671537058335	SRR23083727	2	cleaned
97	32.761598859430194	SRR23083727	2	cleaned
102	32.7763773848826	SRR23083727	2	cleaned
107	32.62175256322509	SRR23083727	2	cleaned
112	32.34981306089823	SRR23083727	2	cleaned
117	31.99557494567922	SRR23083727	2	cleaned
122	31.605016665211707	SRR23083727	2	cleaned
127	31.245223801145432	SRR23083727	2	cleaned
132	31.01447039616682	SRR23083727	2	cleaned
137	31.007862585923867	SRR23083727	2	cleaned
142	31.146881269965508	SRR23083727	2	cleaned
147	31.91311379108786	SRR23083727	2	cleaned
150	28.919908159039103	SRR23083727	2	cleaned
1	31.358019965902674	SRR23083729	1	cleaned
2	31.474939635234282	SRR23083729	1	cleaned
3	31.50489594732989	SRR23083729	1	cleaned
4	31.540969717827966	SRR23083729	1	cleaned
5	31.479919832981444	SRR23083729	1	cleaned
6	34.47485226539197	SRR23083729	1	cleaned
7	34.47823557692975	SRR23083729	1	cleaned
8	34.57949468193804	SRR23083729	1	cleaned
9	34.631904680332156	SRR23083729	1	cleaned
